year,region,metric,dim_name,dim_value,value
2017,AMAZONAS,siniestros_por_tipo,tipo_accidente,VOLCADURA,19
2017,AMAZONAS,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,6
2017,AMAZONAS,siniestros_por_tipo,tipo_accidente,INCENDIO,1
2017,AMAZONAS,siniestros_por_tipo,tipo_accidente,OTRO,15
2017,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE,90
2017,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,18
2017,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,2
2017,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN,0
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO,42
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,2
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE,144
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,5
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,VOLCADURA,3
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,1
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,OTRO,45
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE,94
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,23
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,1
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN,1
2018,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,1
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO,73
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,10
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE,223
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,24
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,VOLCADURA,12
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,6
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,OTRO,14
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE,112
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,21
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,2
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN,2
2019,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,2
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO,37
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,5
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE,148
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,26
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,VOLCADURA,12
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,7
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,OTRO,18
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE,100
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,25
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,4
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN,1
2020,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,4
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO,37
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,12
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE,231
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,30
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,VOLCADURA,13
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,7
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,OTRO,16
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE,112
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,12
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,1
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN,1
2021,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,1
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO,46
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,11
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE,260
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,18
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,VOLCADURA,10
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,3
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,INCENDIO,2
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,OTRO,17
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE,127
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,13
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,3
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN,1
2022,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,3
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO,34
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,17
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE,251
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,27
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,VOLCADURA,14
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,3
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,OTRO,4
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE,157
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,6
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,1
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN,0
2023,AMAZONAS,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,0
2008,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,214
2008,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,248
2008,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,755
2008,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,113
2008,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,146
2008,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,76
2008,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,4
2008,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,60
2009,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,434
2009,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,124
2009,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,1138
2009,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,224
2009,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,148
2009,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,30
2009,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,6
2009,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,159
2010,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,376
2010,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,89
2010,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,869
2010,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,282
2010,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,98
2010,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,40
2010,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,3
2010,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,180
2010,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,9
2011,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,444
2011,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,70
2011,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,971
2011,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,285
2011,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,146
2011,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,73
2011,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,5
2011,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,273
2011,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,0
2012,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,415
2012,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,84
2012,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,1011
2012,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,299
2012,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,126
2012,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,85
2012,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,11
2012,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,267
2012,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,0
2013,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,514
2013,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,157
2013,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,993
2013,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,393
2013,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,73
2013,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,34
2013,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,2
2013,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,299
2013,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,11
2014,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,344
2014,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,105
2014,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,993
2014,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,307
2014,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,64
2014,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,45
2014,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,11
2014,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,535
2014,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,73
2015,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,201
2015,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,46
2015,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,772
2015,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,198
2015,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,41
2015,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,14
2015,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,2
2015,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,98
2015,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,221
2015,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,49
2015,ANCASH,siniestros_por_tipo,tipo_accidente,COLISION,3
2015,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,52
2016,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,219
2016,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,52
2016,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,662
2016,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,175
2016,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,26
2016,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,26
2016,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2016,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,168
2016,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,152
2016,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,31
2016,ANCASH,siniestros_por_tipo,tipo_accidente,COLISION,1
2016,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,19
2017,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,340
2017,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,36
2017,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,924
2017,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,218
2017,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,43
2017,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,16
2017,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,6
2017,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,117
2017,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,167
2017,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,90
2017,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,11
2017,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN,5
2018,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,370
2018,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,51
2018,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,841
2018,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,228
2018,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,45
2018,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,29
2018,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,1
2018,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,140
2018,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,284
2018,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,59
2018,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,9
2018,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN,4
2018,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,0
2019,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,310
2019,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,36
2019,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,966
2019,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,173
2019,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,27
2019,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,33
2019,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,3
2019,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,504
2019,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,211
2019,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,42
2019,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,23
2019,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN,1
2019,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,0
2020,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,147
2020,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,32
2020,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,544
2020,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,106
2020,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,17
2020,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,10
2020,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2020,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,225
2020,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,144
2020,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,28
2020,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,23
2020,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN,0
2020,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,3
2021,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,230
2021,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,33
2021,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,788
2021,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,203
2021,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,46
2021,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,5
2021,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,5
2021,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,376
2021,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,341
2021,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,54
2021,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,14
2021,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN,0
2021,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,1
2022,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,295
2022,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,34
2022,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,1042
2022,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,242
2022,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,78
2022,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,15
2022,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,3
2022,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,265
2022,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,329
2022,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,58
2022,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,81
2022,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN,6
2022,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,5
2023,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO,252
2023,ANCASH,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,67
2023,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE,1188
2023,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,248
2023,ANCASH,siniestros_por_tipo,tipo_accidente,VOLCADURA,75
2023,ANCASH,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,17
2023,ANCASH,siniestros_por_tipo,tipo_accidente,INCENDIO,2
2023,ANCASH,siniestros_por_tipo,tipo_accidente,OTRO,215
2023,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE,353
2023,ANCASH,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,39
2023,ANCASH,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,96
2023,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN,4
2023,ANCASH,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,1
2008,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO,232
2008,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,13
2008,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE,137
2008,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,13
2008,APURIMAC,siniestros_por_tipo,tipo_accidente,VOLCADURA,24
2008,APURIMAC,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,6
2008,APURIMAC,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2008,APURIMAC,siniestros_por_tipo,tipo_accidente,OTRO,3
2009,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO,59
2009,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,4
2009,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE,70
2009,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,8
2009,APURIMAC,siniestros_por_tipo,tipo_accidente,VOLCADURA,25
2009,APURIMAC,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,8
2009,APURIMAC,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2009,APURIMAC,siniestros_por_tipo,tipo_accidente,OTRO,9
2010,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO,31
2010,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,1
2010,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE,39
2010,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,4
2010,APURIMAC,siniestros_por_tipo,tipo_accidente,VOLCADURA,35
2010,APURIMAC,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,3
2010,APURIMAC,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2010,APURIMAC,siniestros_por_tipo,tipo_accidente,OTRO,16
2010,APURIMAC,siniestros_por_tipo,tipo_accidente,DESPISTE,0
2011,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO,33
2011,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,5
2011,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE,73
2011,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,13
2011,APURIMAC,siniestros_por_tipo,tipo_accidente,VOLCADURA,34
2011,APURIMAC,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,3
2011,APURIMAC,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2011,APURIMAC,siniestros_por_tipo,tipo_accidente,OTRO,24
2011,APURIMAC,siniestros_por_tipo,tipo_accidente,DESPISTE,0
2012,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO,136
2012,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,40
2012,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE,282
2012,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,87
2012,APURIMAC,siniestros_por_tipo,tipo_accidente,VOLCADURA,43
2012,APURIMAC,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,9
2012,APURIMAC,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2012,APURIMAC,siniestros_por_tipo,tipo_accidente,OTRO,19
2012,APURIMAC,siniestros_por_tipo,tipo_accidente,DESPISTE,0
2013,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO,84
2013,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,26
2013,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE,213
2013,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,70
2013,APURIMAC,siniestros_por_tipo,tipo_accidente,VOLCADURA,57
2013,APURIMAC,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,13
2013,APURIMAC,siniestros_por_tipo,tipo_accidente,INCENDIO,9
2013,APURIMAC,siniestros_por_tipo,tipo_accidente,OTRO,53
2013,APURIMAC,siniestros_por_tipo,tipo_accidente,DESPISTE,0
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO,96
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,5
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE,212
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,14
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,VOLCADURA,10
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,12
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,INCENDIO,0
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,OTRO,15
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,DESPISTE,57
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,36
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,15
2017,APURIMAC,siniestros_por_tipo,tipo_accidente,COLISIÓN,1
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO,172
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,8
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE,348
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,25
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,VOLCADURA,26
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,CAIDA DE PASAJERO,19
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,INCENDIO,1
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,OTRO,18
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,DESPISTE,130
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,DESPISTE Y VOLCADURA,58
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE Y ATROPELLO,8
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,COLISIÓN,2
2018,APURIMAC,siniestros_por_tipo,tipo_accidente,COLISIÓN Y FUGA,3
2019,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO,167
2019,APURIMAC,siniestros_por_tipo,tipo_accidente,ATROPELLO Y FUGA,21
2019,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE,292
2019,APURIMAC,siniestros_por_tipo,tipo_accidente,CHOQUE Y FUGA,25
